BG9X2K351AA;3,00;;FILTRO ELEMENTO SECADOR AR SISTEMA FREIO APU  ( ROSCA M39X1,5 PRETO )
CC1R7E395KA;1,00;;CABO COMANDO CAMBIO FORD TRANSIT ANO 2008 A 2013 
BH1X6728AA;1,00;;CONEXAO ADAPTADORA MACHO DO COTOVELO COMPRESSOR AR
BG6X9F479AA;2,00;;SENSOR DE PRESSAO OLEO MOTOR CUMMINS ISC 8.3 
2RM141861;2,00;;GARFO DE EMBREAGEM ROLETADO PUXAR ( MODELO SIMPLES ROLETE MENOR 19MM )
BH1X6375AA;2,00;;VOLANTE C/CREMALHEIRA 158D FORD/VW MOTOR CUMMINS SERIE ISC
BG6X6400BA;5,00;;TURBO COMPRESSOR HX35W MOTOR ISB 5.9 6 CIL EURO III ( COM VALVULA WESTGAT )
TJG711259A;3,00;;MANOPLA CAIXA CAMBIO EATON RT8609  ( 9 VELOCIDADES )
BH3X7A044CA;8,00;;EMBOLO SINCRONIZADOR CAIXA CAMBIO EATON TORQSHIFT EA11109 FS6209A FS8209A 8870352
JC4Z2535V;5,00;;COTOVELO MACHO INSTANTANEO 06 MM X 1/4 NPT MONTADO - OC 100724E
BG6X6728BA;2,00;;COTOVELO MACHO FREIO A AR 5/8 X 3/4 MONT - OC 100724E
D3BZ9A299B;1,00;;BOIA RESERV.
BH1X7124DA;1,00;;SINCRONIZADOR TRANSMISSAO EATON FTS16108 FTS16112 
1104311900135;2,00;;MANGUEIRA DE LIGACAO DO INTERCOOLER AUMARK
802719;1,00;;ROLAMENTO 
23B141025A;1,00;;KIT EMBREAGEM 280MM NOVO DELIVERY EXPRESS 4150 MOTOR CUMMINS ISF 2.8 
BG5X6250BA;1,00;;EIXO COMANDO VALVULAS MOTOR CUMMINS ISB 5.9 6 CIL. EURO III
2P0941008B;1,00;;FAROL LD 
2T2253143MCAR;1,00;;ABRACADEIRA
T16407689CAR;2,00;;PINO TRAVA
T16407693CAR;2,00;;PINO TRAVA
4326596;1,00;;SENSOR
BF5X4851AA;1,00;;FLANGE ENTRADA DIFERENCIAL ANTERIOR MD145 MD168
2R2899541CAR;4,00;;COXIM INFERIOR  
07W130758DCAR;2,00;;SENSOR PRESS�O
2R0115441C;3,00;;JUNTA 
PF0022GCAR;3,00;;PALHETA LIMPADOR
1C4513B159BBCAR;1,00;;CAPA-FAROL-L.D-BF30544
BH0X6399DA;1,00;;ROLAMENTO DO EIXO DE ACIONAMENTO DE TOMADA DE FORCA DO MOTOR CUMMINS 
MB3X4217BACAR;4,00;;PARAF ENCOSTO
BF5X8287A;2,00;;BRACADEIRA COTOVELO MANGUEIRA ENTRADA RESFRIADOR COMPRESSOR AR MOTOR 4BT 6BT 6CT
TBC404ICAR;9,00;;FILTRO COMBUSTIVEL
MK14002;16,00;;KIT FILTRO MANUTENCAO AR AF27977  LUB. LF16015  SEP. AS2500  SEP.FS20026  COMB. FF5612 ( MK14002 )
BF5T6731BA;9,00;;FILTRO OLEO LUBRUFICANTE MOTOR CUMMINS BTAA 3.9  ( LF3345 )
2T2105269;1,00;;VOLANTE DO MOTOR CUMMINS ISB 6CIL  ( 395MM )
3957543CAR;2,00;;ELEMENTO RESFRIADOR 
BF8T6A527B;4,00;;PARAFUSO LONGO FIXACAO SUPORTE BALANCIM MOTOR CUMMINS 4BTAA 3.9 6BTAA 5.9  M12X1.75X180 MM
XC459N762BBCAR;2,00;;PINO CABO ACEL.TAP130651
4C3518080CA;2,00;;AMORTECEDOR TRASEIRO FORD F350 4X2
BM557A564AB;5,00;;CILINDRO HID 
TJG312081;1,00;;ENGRENAGEM 2A EIXO PRINCIPAL CAIXA CAMBIO EATON RT7608 RT8609
"	TJG311663";8,00;;ARRUELA DENTADA  SELETIVA - 6,604 MM 
2864080;1,00;;JUNTA DO CABECOTE DE CILINDROS
                2RG607041;120,00;;MOLA RETENCAO SAPATA PATIM FREIO DIANTEIRO E TRASEIRO  ( SISTEMA MASTER ) AZUL 
2T2903221CAR;1,00;;ROLAMENTO 
BG5X6734BA;4,00;;ARRUELA VEDACAO BUJAO CARTER MOTOR ISB EURO III EURO V
BH5X9D290AA;4,00;;SENSOR PRESSAO COLETOR ADMISSAO MOTOR CUMMINS ISF ISB ISL
02961CAR;2,00;;RETENTOR
2T2105269D;2,00;;VOLANTE DO MOTOR
BG5X2S884AA;6,00;;SUPORTE COM POLIA FRONTAL DO MOTOR CUMMINS ISB 3.9 4 CIL  ISB 5.9  6CIL
6C458A084AD;6,00;;RESERVATORIO TANQUE DE EXPANS�O COM TAMPA 
6C458A084BC;5,00;;RESERVATORIO TANQUE DE EXPANS�O COM TAMPA
90002132;2,00;;MANGUEIRA
2C456A787AD;1,00;;MANGUEIRA DO TUBO DE ENCHIMENTO DO OLEO DO MOTOR
4C458A365AD;2,00;;MANGUEIRA RESERVATORIO EXPANSAO
BC458276CC;3,00;;MANGUEIRA DE AGUA RESERVATORIO DE EXPANSAO AO MOTOR FORD CARGO ( ORIGINAL REPOSICAO )
2U0117413;2,00;;MANGUEIRA
BG5X6010CA;1,00;;BLOCO MOTOR CUMMINS ISB 5.9 6CIL EURO III    ( CILINDRO 102MM )
2T2121590A;2,00;;MANGUEIRA
BH1X4236AA;2,00;;PLANETARIA DIFERENCIAL MERITOR RS145 MS145  (  41 ESTRIAS  )
BG6X4029AA;1,00;;KIT DO MECANISMO BLOQUEIO DIFERENCIAL MERITOR MD145 MD165 MD168 ( ANTERIOR )
BH1X17K782AA;3,00;;ESPELHO RETROVISOR FORD CARGO    (  BI PARTIDO MANUAL ) LADO ESQ. DIR.
