E3B517E778AE;4,00;;REFORCO
8V5Z8A194A;2,00;;SUPORTE
JB3Z/   3C377/A /;2,00;;BUCHA
EB3Z41043B13AF;1,00;;AIR BAG
J7BZ17K835JB;2,00;;PARA-CHOQUE
JB3Z/    1104/A /;2,00;;CUBO
CC457021434AAX;2,00;;PESTANA-INTERNA-L.D/L.E 
EB3C3053BACAR;2,00;;BRACO L.E BIELETA 
2S025313CAR;2,00;;JUNTA 
GN1Z17K835KR;1,00;;PARA-CHOQUE
      BH0X13005BACAR;1,00;;FAROL DUPLO FORD CARGO 2003... POSICAO DIAGONAL DIR.USA LAMP.H7 (LENTE POLICARBONATO)
BG5X4676CA;1,00;;RETENTOR PINHAO  DIFERENCIAL RS145 RS155 RS240 MS245 ( COM PISTA ACO )
F1F13A423AAACAR;1,00;;BRACO
8M51A24631AE;1,00;;PORTA TRASEIRA   LE   (SEM DOBRADICAS) FORD FOCUS 
8V5Z18A047A;1,00;;GUARDA-PO HASTE DIANT. AMORT.
6C355484AACAR;7,00;;BUCHA BARRA ESTABILIZADORA DIANTEIRA 30MM FORD F350 ANO 1998...
2S6516115AGCAR;1,00;;PARABARRO
2S6516114AECAR;2,00;;PARABARRO
E890270S;10,00;;ILHO
BH0X6854BA;1,00;;JUNTA TAMPA VALVULAS COM CHICOTE MOTOR CUMMINS ISB 5.9 6CIL ISB 6.7 6CIL
D2BZ13008K;1,00;;FAROL FORD NEW FIESTA  ( LADO ESQUERDO ACABAMENTO CROMADO) )
2N15N27846ATCTRCAR;1,00;;PAINEL
5S65A40723AACAR;1,00;;LOGOTIPO
13150456;2,00;;SUPORTE
D3BB13405ACCAR;1,00;;LANTERNA
7S65A03102ADCAR;1,00;;VIDRO
FE8Z5800014A;1,00;;MOLDURA-LD
FN1Z17528A;1,00;;PALHETA-LE
FN1Z17528B;1,00;;PALHETA-LD
FN156B321AA;4,00;;POLIA
FN1517K746CA5EN;1,00;;COBERTURA-LD
FN1519A321AB;1,00;;MAN.PROP.ECO
AB3913404FACAR;2,00;;LANTERNA TRAS. LD RANGER
AB3913405FACAR;1,00;;LANTERNA
2R0721135DCAR;1,00;;SUPORTE PEDAL ACELERADOR FORD CARGO 2005 A 2009 
BG2T2C150AA;4,00;;REPARO DO PINO PINCA DE FREIO DIANTEIRA TRASEIRA FORD F250 F350 F4000 ( PINOS E VEDADOR PARAFUSOS )
       BG2T2120AA;8,00;;JOGO DE REPARO PINCA FREIO DINATEIRA F250 F350 F4000 ( VEDACAO E BORRACHAS )
BK3Q6268AA;1,00;;KIT CORRENTE COMANDO FORD TRANSIT 2.4 16V TURBO  ( 2 CORRENTES 4  ENGRENAGENS  5 GUIAS 1TENSOR )
XC459276BBCAR;1,00;;JUNTA 
BH0X2910AACAR;2,00;;MANG.-PQ-ENTRADA-C/TOM.FORÇA-10MM  
HC3Z1A189F;2,00;;SENSOR TPMS
AB397B215AACAR;2,00;;VEDADOR
BG7X7086CA;1,00;;JOGO JUNTA CAMBIO EATON 6 VELOCIDADES FS6206 FS6306 FS6406 FS5406 FS5306  FS5106 
5S6G8A586AB;5,00;;CONJUNTO TERMOSTATO ROCAN VALVULA ( ALUMINIO )
F7UC3504FA;1,00;;CAIXA DE DIRECAO HIDRAULICA FORD F350 F4000  ( SEM BRACO )
CP9Z5810176BCAR;1,00;;MOLDURA
BGDOT4AA100;64,00;;FLUIDO DE FREIO E EMBREAGENS DOT4 ( OLEO FREIO DOT 4 ) EATON   500 ML 
BH7T1A380AAVERCAR;1,00;;CAPA DE ESTEPE
7C45E23863AAN2NCAR;1,00;;BOLSA DE PORTA LE
BF8T17271AXCAR;1,00;;SENSOR
E3B517A950BACAR;1,00;;GRADE
TJG721507CAR;1,00;;SAPATA PEDAL
BF8T4612BCAR;1,00;;ROLAMENTO TRAS PINHAO  KOYO 
E3B516114AB;2,00;;PROTETOR-LD
FR3Z19N619A;1,00;;FILTRO POLEN
EC353A674AA;1,00;;BOMBA HIDRAULICA F350 F4000 MOTOR CUMMINS ISF  2.8 ( SISTEMA ZF )
WK723CAR;1,00;;FILTRO-COMB.FF5052
6C112M008AE;1,00;; PASTILHA FREIO TRASEIRA
5L55/ 1020125/AB/   ;1,00;;PORTA DIANTEIRA ESQUERDA FORD RANGER  
4L5Z17906AACAR;1,00;;PARA-CHOQUE
96WT7025AA;1,00;;ROLAMENTO
96WZ4220AA;4,00;;ROLAMENTO
BH0X2910HACAR;1,00;;MANG.SAIDA.GR(5259201)
4976170CAR;4,00;;RETENTOR VALV
BE8Z12259B;2,00;;JG.CABOS-IGNIÇÃO-1.5L-SIGMA
K2GZ6051A;16,00;;JUNTA CABECOT
AE8Z17K835BAPTMCAR;1,00;;PARACHOQUE
F1EB8310FA;1,00;;DEFLETOR
F1EB8311FA;1,00;;DEFLETOR
F1EB8339AA;1,00;;DEFLETOR-LE
F1EB9F721BA;1,00;;DEFLETOR
F1EB15A299BC;1,00;;GRADE-LE
F1EZ17787A;1,00;;SUPORTE LD
F1EZ5842528A;1,00;;LOGOTIPO
F1E517E850AA;1,00;;REFORCO-LD
8V513K099B3ACAR;4,00;;ROLAMENTO COXIM SUPERIOR
2S653042CFCAR;1,00;;BANDEJA
F3BZ6766C;1,00;;TAMPA OLEO MOTOR FORD TRANSIT 2.4 16V 
6L2Z5K483AACAR;2,00;;BIELETA.RANGER-(RANGER-1998/2011)
J7BZ15266ACAR;1,00;;GRADE
F1F13A423AAB;1,00;;BRACO SUSP.LD
F2GZ8A505A;1,00;;TUBO
F3BZ6766C;8,00;;TAMPA DO OLEO ABASTECIMENTO DO MOTOR FORD TRANSIT MOTOR 2.4 16V
F3B517C403AA;1,00;;BRACO+PALHETA
6L5Z3A427AACAR;1,00;;SEMI-EIXO DIANT. LE
BB5Z7822801C;1,00;;DOBRADICA-LE
F65Z99430B23AACAR;7,00;;INSERTO TAMPA TRAS.LE
AB397B215BACAR;4,00;;RETENTOR-TRANSFERENCIA 
E3BZ16796B;2,00;;DOBRADICA-LD  CX.823799/71
E4BZ8310D;1,00;;DEFLETOR INFE 
          KIT1000CAR;3,00;;JG PARAFUSO CABINE
BK3Q6051C1CCAR;1,00;;JUNTA        
BH6X7370AA;1,00;;KIT REPARO ALAVANCA CAMBIO FORD CARGO 1119 ANO 2012... BUCHA METAL 
